,Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Food production index (2014-2016 = 100) [AG.PRD.FOOD.XD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],"Official exchange rate (LCU per US$, period average) [PA.NUS.FCRF]",Total reserves minus gold (current US$) [FI.RES.XGLD.CD],Region,2019 [YR2019] - Net official development assistance received (current US$) [DT.ODA.ODAT.CD],"2019 [YR2019] - External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019 [YR2019] - Short-term debt (% of total reserves) [DT.DOD.DSTC.IR.ZS],2019 [YR2019] - Short-term debt (% of total external debt) [DT.DOD.DSTC.ZS],2019 [YR2019] - Trade (% of GDP) [NE.TRD.GNFS.ZS],"2019 [YR2019] - Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]","2019 [YR2019] - Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",2019 [YR2019] - Deposit interest rate (%) [FR.INR.DPST],2019 [YR2019] - Lending interest rate (%) [FR.INR.LEND],2019 [YR2019] - Wholesale price index (2010 = 100) [FP.WPI.TOTL]
159,Qatar,2832071,75.334304824985,24.665695175015,1.79524654253794,246.48137510879,13.5959000969963,84.8809367857469,1.52316311725676,11490,175837550996.185,62087.9741348946,-1.01820520892574,0.774808391380645,0.230041116366306,56.8871827558426,46.7310700935722,7.79339509003747,7.58721895546045,174870103716.376,..,0.270000010728836,1.16999995708466,53.7000007629395,45.1399993896484,87.88,86.71,..,..,..,0.12,2124262,87.67,88.1,20.7242719506077,-0.666641124861102,-4.82686572968849,-4.82686572968849,171427935611.57,..,7262912087.91209,-2812637362.63736,115.380849813981,..,629.0750068,..,897.234458,3.64,37651273314.4075,WesternAsia,,,,,90.3196917644625,39718464943.2827,4259890109.89011,3.62646892082227,5.03907055609657,
160,Romania,19371648,48.6367259195898,51.3632740804102,-0.526814821936341,84.1952712100139,15.5739581339248,65.6359760773252,18.79006578875,230080,249696854574.199,12889.8096111492,4.67745732894549,4.12745099799128,4.12560009291334,27.2453357397058,59.0458918400594,17.0966224128118,0.818796858088758,225767974704.453,85358790671.7144,1.13999998569489,21.2399997711182,30.0699996948242,48.689998626709,52.98,52.97,1.57000005245209,5.86999988555908,3.98000001907349,3.91,9016354,68.75,55.14,0.847978418909586,3.82785432599428,6.77890535846149,6.77890535846149,246122754571.84,4.61918871101086,-5441807733.79193,7365441773.73218,123.780383348878,..,738.3128992,..,734.19302,4.237925,36931436733.5014,EasternEurope,,,,,84.9788171371444,42006529633.5014,-12191449939.2424,1.78583333333333,7.16166666666667,
161,Russian Federation,144406261,46.3439313273134,53.6560686726866,-0.0495686654330689,8.81769599441163,18.1549245389062,66.7509502286713,15.0941252324225,16376870,1687448525466.61,11497.6492498593,2.07881130890352,2.03298273919678,3.49556654702251,32.2729289877587,53.9650355398777,12.9913337868229,10.7097400171082,1514207146966.91,4259550000000,1.54999995231628,5.82999992370605,26.7900009155273,67.379997253418,59.42,58.66,4.42999982833862,10.8500003814697,3.97000002861023,4.6,72674670,73.96,62.21,13.0982327288449,4.47036660760175,3.08417384094899,3.08417384094899,1633927975465.61,1.26408190648138,-10051630000,31974770000,180.750263654162,..,399.731513,..,567.5137087,64.7376583333333,443970001638.925,EasternEurope,,490725792644.5,10.3930357635468,11.758,49.4443796530945,555179461638.925,64806300000.0,5.40416666666667,8.75333333333333,
162,Rwanda,12626938,49.1495721290466,50.8504278709534,2.60731374636986,511.833725172274,39.7660321772083,57.2057147608884,3.02825306190331,24670,10355974217.3735,820.149288558594,6.64358394861513,9.46068248236998,23.543656696549,18.8714093576995,49.1153724923691,8.37479795524698,0.0480881846117907,9478866393.37628,309417602061,0.0399999991059303,62.2900009155273,8.63000011444092,29.0799999237061,43.77,82.73,16.9200000762939,14.7399997711182,23.0599994659424,0.99,6354567,84.08,51.68,3.18243394799155,3.3478765503764,2.50105537818288,2.50105537818288,10007994811.0997,9.74157952021531,-383718606.29872,384461863.625287,151.066652368988,..,2199.139326,..,1267.99929,899.350509,1464873537.8348,EasternAfrica,1191099975.58594,6211440990.2,15.6002783993066,3.679,57.9313515913655,1464873537.8348,-1253742220.60655,7.64317035652639,16.5275,
163,Samoa,197093,51.7542479946015,48.2457520053985,0.490819125766011,69.6441696113074,37.8640973733745,57.2027986219983,4.93310400462716,2830,852250190.985485,4324.10177421565,3.07347764494995,3.58062555818709,9.75444952942173,15.585944905658,74.659601083009,6.03909302251578,..,..,..,2.66000008583069,30.2099990844727,24.8899993896484,44.9099998474121,..,40.13,..,..,..,8.22,53542,46.42,..,0.235281677432556,0.982326569888142,2.17117455955203,2.21039974676958,816432773.109244,..,..,1019329.5077,117.555522119693,..,75.36153846,..,430.723179,2.64882632186605,177244065.937656,Polynesia,123720001.220703,408555300.1,0.0,0.0,89.4499305527855,177244065.937656,,2.685,8.92916666666667,
164,San Marino,33864,..,..,0.23651855869801,564.4,..,..,..,60,1616369645.99635,47731.2085399347,2.13285251799644,2.37470156492515,0.0152774759329299,..,..,30.5902759600067,..,1501333643.98112,170204171,..,..,..,..,94.83,..,..,..,..,..,..,..,..,..,..,0.6094925447522,0.6094925447522,..,..,..,..,..,..,..,..,..,0.893215581479226,473110899.773361,SouthernEurope,,,,,307.264778080283,473110899.773361,,1.41565398183268,2.02890412718361,
165,Sao Tome and Principe,215048,50.0404560842231,49.9595439157769,1.8851478278935,224.008333333333,42.1466966743546,54.8931441113013,2.96015921434417,960,427425039.684339,1987.57970166818,0.302078271457091,2.21085583286091,12.2898119898564,13.4421581702024,72.6657836792816,5.91390674572178,..,433290040.364642,..,0.479999989271164,19.1399993896484,17.9400005340576,62.9199981689453,..,50.23,..,..,..,13.05,71873,59.89,..,1.75999507510222,..,6.97823699315447,6.97823699315447,425925039.684339,..,-23252893.0648604,24191799.5128288,..,..,421.6583916,..,496.063625,21.8847418164689,47148376.7357912,MiddleAfrica,51369998.9318848,251643225.5,16.1154816476048,3.0194,,47148376.7357912,-90025980.2153675,3.38093981481481,19.0620185185185,
166,Saudi Arabia,34268529,57.7309052279425,42.2690947720575,1.66477670240957,15.9411491889528,24.8659819879045,71.7211314124727,3.41288659962284,2149690,792966838160,23139.7979808237,-1.32503213598616,0.331435728597114,2.23333637353109,47.4312726913947,50.441066291597,12.5400266629144,27.8426183006977,787307334373.333,505029501501.98,1.73000001907349,2.41000008583069,24.7999992370605,72.7900009155273,..,52.45,..,..,..,6.13,14387604,57.95,..,24.8062644239099,-2.09333333333333,0.486383588199587,0.486383588199587,800866306512.472,0.350005689462066,8984491912.09827,4562573670.96759,118.399825471917,..,337.1913988,..,506.524682,3.75,499143226682.302,WesternAsia,,,,,63.6597579434366,514962537825.302,38229872563.2926,,,
167,Senegal,16296362,48.762005900458,51.237994099542,2.74996220289833,84.6432348205474,42.8398690652712,54.0616544893082,3.09847644542059,192530,23306213742.3602,1430.14825900162,1.57049679945986,4.40240683638351,14.9864811396135,23.0948900897354,51.2093303680523,14.762752257043,..,20810281766.3434,..,0.860000014305115,30.1000003814697,13.1199998855591,56.7799987792969,49.2599983215332,42.7,..,..,..,6.47,4252308,47.14,50.7099990844727,1.2942409662545,1.75856517595659,1.86495509329359,1.86495509329359,22650824101.2714,4.15246948043671,..,983338154.0313,109.251270172291,..,453.7102865,..,524.4199734,585.911013180369,..,WesternAfrica,1443880004.88281,13580577311.8,,0.0,62.8307975904273,,,,,
168,Serbia,6945235,48.9891963592374,51.0108036407626,-0.536610017822353,79.4104161902584,15.5409425306094,65.7185540515046,18.7405034178861,87460,51475016532.1293,7411.55864879005,4.80942501440028,4.24851343995569,5.95378883117524,25.574057848526,51.1802989479957,13.6647986685334,..,42574031635.2746,336930545371.79,3.35999989509583,15.6099996566772,27.4300003051758,56.9599990844727,48.95,49.5,8.34000015258789,10.5799999237061,11.2299995422363,10.4,3240312,67.6,54.63,1.21305966214174,1.8492298451109,2.44435207083779,2.44435207083779,48699174974.5367,3.8726827074839,-3972929429.03219,4268709249.6099,143.997573551714,..,1139.280905,..,720.2999192,105.249558333333,13496363418.2204,SouthernEurope,570700012.207031,35896246593.4,17.4158348752234,7.275,112.082066034767,14994710381.1554,-3535309659.51349,,,
169,Seychelles,97625,51.3264648407526,48.6735351592474,0.887925293341637,212.228260869565,23.7387327474191,68.4557853057633,7.80548194681754,460,1581380268.64289,16198.5174764957,0.6546853346251,1.55240337935115,2.22915155256553,11.7905760105983,70.5163502656327,6.19313906174664,..,1307100865.78544,..,..,..,..,..,64.62,..,1.98000001907349,..,4.28000020980835,..,..,..,66.59,0.0858814104362134,1.80611159983627,-0.955012586254639,-0.955012586254639,1523487369.50868,..,-262028446.61632,253880560.064228,129.958197460152,..,266.9358824,..,341.1187318,14.03325,580545515.11504,EasternAfrica,,,,,178.823285553998,580545515.11504,-271636873.009864,3.5819575237988,12.6043960402411,
170,Sierra Leone,7813207,49.8943647595667,50.1056352404333,2.10903821950532,108.246148517595,40.7243113110288,56.3279520658269,2.94773662314425,72180,4121733705.29165,527.534174544671,3.39665035803863,5.60048338326217,54.3414390517978,5.23713187439664,31.1211950153553,1.83030024558312,..,3673355806.99568,..,2.78999996185303,54.4900016784668,6.76000022888184,38.7599983215332,..,55.37,..,..,..,4.36,2681078,58.8,..,13.2058135460821,14.8030585681759,8.538212978077,8.538212978077,4070333745.75015,12.9828609023554,-342447726.808641,342447726.808641,234.158709490741,..,5075.238888,..,1005.697392,9010.22114400915,530137881.482077,WesternAfrica,594640014.648438,1808128766.7,35.1795271597291,10.3145,53.5332814615604,530137881.482077,-915430405.119839,6.40451388888889,22.99,
171,Singapore,5703569,52.3440120613134,47.6559879386866,1.14428330688929,8044.52609308886,12.3315031501445,75.2753673675391,12.3931294823164,709,374386306993.109,65640.7079484985,0.192150836011294,1.34521748573569,0.0323845229391676,24.2085469295596,70.6732495617125,19.4543462418486,30.5043635055013,355345697111.86,17780043692.276,4.26000022888184,0.0299999993294477,15.5500001907349,84.4100036621094,65.17,68.33,..,..,..,3.1,3525665,77.42,68.04,0.000167681897924511,0.565260568780358,-0.62419407964687,-0.62419407964687,329651444069.784,..,-69861391944.9723,120439465115.853,114.405785881945,..,283.5646757,..,267.022696,1.36415833333333,279239622549.322,South-easternAsia,,,,,323.517605315291,285477830549.322,53398713492.4468,0.1975,5.25,88.979153893317
172,Sint Maarten (Dutch part),40733,..,..,0.194134259307588,1198.02941176471,..,..,..,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-54014064.452514,55277704.1005587,..,..,..,..,..,1.79,..,Caribbean,,,,,,,-148842397.547486,,,
173,Slovak Republic,5454147,48.6807249095292,51.3192750904708,0.135328072840865,113.43899750416,15.5277438408155,68.2998922670699,16.1723638921146,48080,105119160234.117,19273.2539541229,2.37295501025019,2.51158814099053,2.48421706179257,28.3776893507965,58.6169736140775,18.1336159730864,..,94019674580.541,5725128024.0035,2.99000000953674,2.78999996185303,36.0900001525879,61.1199989318848,56.26,56.24,2.5,30.9300003051758,4.80000019073486,5.75,2749141,72.72,59.69,0.246206107531371,2.66456133425443,2.5103351235481,2.5103351235481,103263492419.278,..,-2271804195.71272,2312686694.36621,115.338987748767,..,757.4682975,..,706.057777,..,5616833088.19532,21,,,,,184.416533680084,7168770088.19532,-2842002855.24102,,,
174,Slovenia,2088385,49.7766343027748,50.2233656972252,0.696304046333357,103.711934605987,15.1056404769625,64.7080755142511,20.1862840087865,20136.4,54174227308.8862,25940.728030936,2.46836047390227,3.18434162415744,2.00582523537558,28.8877765505687,56.6057718263292,20.6255628061434,0.276773675321817,47402109554.5646,3576921000,3.58999991416931,4.28000020980835,34.0999984741211,61.6100006103516,55.49,55.41,3,9.32999992370605,4.6399998664856,4.45,1028117,75.13,58.07,0.232541897875917,1.63052260754338,2.26007655967418,2.26007655967418,53306118486.0391,3.18088728800447,-840936504.244238,1709955186.21559,111.051074912815,..,512.4767859,..,433.6857229,..,860080218.957444,SouthernEurope,,,,,159.027557774336,1015426218.95744,3049489669.0529,,,
175,Solomon Islands,669821,50.8467187502333,49.1532812497667,2.56539282268413,23.9307252590211,40.1311988390963,56.2379912305191,3.63080993038459,27990,1570215577.36071,2344.23163406448,-1.35921200161332,1.20404998631763,..,..,..,..,..,..,1392747909.64,0.899999976158142,37.2599983215332,12.1300001144409,50.6100006103516,..,83.34,..,..,..,0.6,336210,85.34,..,16.4457102835198,1.63485544012242,1.2722462904225,1.2722462904225,1553885408.76502,1.40369072847683,-28739378.6344866,32787092.7202953,133.062033185591,..,668.0057971,..,641.3043478,..,535018679.361413,Melanesia,223889999.389648,350464708.8,6.32504705361882,10.3165,85.1488234377435,571632111.089413,-153997549.50073,0.34730118954691,10.5951570347602,
176,Somalia,15442906,49.8623510367803,50.1376489632197,2.85513551663708,24.616485478369,46.379505669432,50.7312905182024,2.88920381236561,627340,4942319040.69822,320.03814830565,-0.000347536164909457,2.89592760180992,..,..,..,..,..,..,162870000,1.0900000333786,80.2799987792969,2.41000008583069,17.3099994659424,..,41.63,..,..,..,12.79,3953141,49.42,..,..,..,6.46046036886543,6.46046036886543,4906627593.99531,..,..,447000000,..,..,243.5233161,..,361.5265751,..,..,EasternAfrica,1865579956.05469,5615896657.9,,59.0308,133.989590045889,,,,,
177,South Africa,58558267,49.2830534073011,50.7169465926989,1.31629200967216,48.2719888878814,28.9683250546848,65.6164193375248,5.41525560779033,1213090,351431649241.439,6001.4011214068,-1.1570787369786,0.152583316664234,1.88454246284872,25.9992218678283,61.2047448397087,11.780527218567,81.0446698852462,313085185902.937,267991701345.684,5.67000007629395,5.28000020980835,22.3099994659424,72.4100036621094,39.53,40.12,13.5799999237061,34.9199981689453,29.6599998474121,28.47,23326430,60.13,55.27,3.94036867634569,4.12435072486239,4.02122070549441,4.02122070549441,341523075219.401,0.49743326233218,-1975160486.06064,5116098443.48715,158.927937522187,..,300.2222396,..,362.1464607,14.4484270548333,48919726656.867,SouthernAfrica,971479980.46875,187667342218.0,62.5164752805842,18.3404,59.2045360593849,55055893656.867,-10666816282.2026,7.00833333333333,10.125,
178,South Sudan,11062114,50.0494751726478,49.9505248273522,0.782197030861146,17.505335808579,41.5680530473699,55.0551418160346,3.37680513659551,631928.123,..,..,..,..,..,..,..,..,..,..,..,1.33000004291534,60.3800010681152,16.3899993896484,23.2299995422363,..,63.59,..,..,..,12.01,4671395,73.79,..,..,87.2413641500032,..,..,..,..,160890000,-231840000,15749.1887552482,..,..,..,..,157.999166666667,378281747.007865,EasternAfrica,1885270019.53125,,,,,378281747.007865,256860000.0,0.0601209513708148,15.6547053123274,
179,Spain,47133521,49.1275757924454,50.8724242075546,0.714923607990018,94.34185905659,14.5768719690892,65.7753050830892,19.6478229478216,499603.479,1393490524517.64,29564.7448981723,1.22386058693293,1.95012689445046,2.61493671130135,20.4779670493874,67.6072405227624,11.1585896855006,35.8943237287629,1263897916313.72,26507000000,4.82999992370605,4.03000020980835,20.4300003051758,75.5400009155273,49.75,49.56,8.60999965667725,19.9099998474121,14.4899997711182,14.1,23227683,74.17,57.92,0.0466825622385711,0.699536241717015,1.38848432870573,1.38848432870573,1395571627631.37,1.91639779113248,11097740066.829,14813334469.5347,110.96151904206,..,290.1914832,..,238.7877842,..,60943708284.1399,SouthernEurope,,,,,66.7761646309525,74731427284.1399,29606456980.1137,,,
180,Sri Lanka,21803000,47.9907271400028,52.0092728599972,0.611875945764341,352.434372171214,23.9564620322342,65.2047322108188,10.838805756947,61864,83975584254.4032,3851.56098951535,1.63141197879588,2.25517652855038,7.54058804862001,27.4036788951944,58.104730382763,16.3647882567975,1.12196897272626,78138439147.8575,686452200000,2.76999998092651,24.9799995422363,27.8700008392334,47.1500015258789,..,50.26,..,..,..,4.27,8704381,57.52,..,0.0736733876675302,3.52839358231809,2.73561967069718,2.73561967069718,81557779050.6193,2.14035970613207,-680823879.473667,758186663.222055,155.528883036152,..,219.8826188,..,317.4070725,..,6689823666.95442,SouthernAsia,197350006.103516,56095468647.0,110.374083758562,15.0488,52.3819853655423,7648305273.42442,-1808060465.43059,8.71462418973515,11.2441666666667,
181,St. Kitts and Nevis,52834,..,..,0.752340352327407,203.207692307692,..,..,..,260,1044711111.11111,19773.4623748176,1.28918991924671,2.05410313500668,1.40212428032559,25.8210669616268,67.1328596953969,6.09206160129329,..,939574074.074074,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,-0.329562063663904,1.27236736618104,1.27236736618104,996819219.20607,..,..,92266666.6667,104.220830481643,..,193.1093584,..,172.4964286,2.7,351161273.686018,21,,,,,,351161273.686018,,2.00926616666667,8.52342308333333,
182,St. Lucia,182795,49.2469706501819,50.7530293498181,0.496319759662675,299.66393442623,18.211061874282,71.7539252694349,10.0350128562832,610,2122450629.62963,11611.0978398185,1.22518899511994,1.72883843181566,2.01114131398807,9.96721871138232,75.1808369943849,3.41319809436914,..,1849910888.88889,..,4.80999994277954,9.97000026702881,14.6899995803833,75.3399963378906,58.85,61.16,9.31999969482422,20.9500007629395,16.1200008392334,15.59,108318,79.14,69.5,0.0110288466833208,0.53910008997241,0.992577344379853,0.992577344379853,2008001343.92105,..,..,30640740.7407,110.72579249654,..,127.9767442,..,168.4746479,2.7,260870367.109565,21,32110000.6103516,638960013.2,28.7368783318017,11.7325,,260870367.109565,,1.50433291666667,7.72247983333333,
183,St. Martin (French part),38002,..,..,1.9611076778355,760.04,..,..,..,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,,,,,,,,,,
184,St. Vincent and the Grenadines,110593,50.7238251968931,49.2761748031069,0.346915924257476,283.571794871795,22.1938890848095,68.06553997233,9.7405709428605,390,824718518.518518,7457.23977574095,0.146895275238307,0.494924137323551,7.16428500857756,13.9603186721395,62.7576636697594,3.98609626629063,..,684429629.62963,..,5.07000017166138,10.0799999237061,19.8799991607666,70.0400009155273,..,54.81,..,..,..,18.62,57953,74.28,..,0.0214375006432042,0.913069725324485,1.15332053344439,1.15332053344439,817902037.037037,..,..,113066666.6667,110.666997682886,..,81.3,..,205.6668712,2.7,193357067.381966,21,84480003.3569336,356601245.0,0.0,0.0,,193357067.381966,,1.80399266666667,8.35136941666667,
185,Sudan,42813237,49.9564095095169,50.0435904904831,2.39143408960219,23.1518799666704,40.155706045873,56.2169766276496,3.62731732647738,1849233.715,32250448249.4595,753.282174142999,-3.65814611512825,-1.32642451017379,21.7655449536899,21.804563987164,36.2155595013547,..,..,25731235711.4398,..,3.07999992370605,38.3699989318848,16.8199996948242,44.810001373291,..,40.4,..,..,..,16.76,12434007,49.74,..,5.84158673578718,50.9940515002971,49.9691905661896,49.9691905661896,30629651927.2401,-4.04456404771561,-825354992.310273,825354992.310273,1344.19276243483,..,219.9185808,..,592.473047,45.7670454545455,..,NorthernAfrica,1624670043.94531,22264288832.6,,24.3739,26.2016298513098,,-5215013936.1622,,,
186,Suriname,581363,50.2706570593588,49.7293429406412,0.929025561206018,3.7266858974359,26.9118567801683,66.0730134922219,7.01512972760986,156000,4221373022.25798,7261.16560953824,0.163586537511492,1.09846777827852,8.66499380618111,33.3567322046819,55.8120255375917,17.2474033605438,..,4129927594.52936,..,1.67999994754791,8.07999992370605,24.3299999237061,67.5899963378906,..,48.08,..,..,..,6.94,219507,56.83,..,7.72981945291182,..,4.42266431352576,4.42266431352576,3804840439.79619,..,19542246.3102699,72402793.8697301,294.664772702354,..,557.8437311,..,342.5410917,7.458,566576008.975144,SouthAmerica,23379999.1607666,,,,105.412444811486,647934729.692427,-448945096.127314,8.98822045866488,14.9642193921404,
187,Sweden,10278887,50.0737466286437,49.9262533713563,1.01372226345511,25.2360290687683,17.6254902290956,62.175940147338,20.1985696235664,407310,531283304459.667,51686.8513545938,0.347439174142778,1.36985698879519,1.38177372104589,22.2058509515204,65.2442566391705,13.0485926246099,..,471560514568.302,148930000000,3.61999988555908,1.69000005722046,18.4200000762939,79.8899993896484,68.34,60.03,3.72000002861023,20.5900001525879,5.01000022888184,6.83,5455406,83.13,73.36,0.391693947962668,1.78415097403832,2.66865931594165,2.66865931594165,546753763143.481,2.38742722091349,5572115433.07077,16611719241.3589,110.509219846432,..,184.7446427,..,218.3808517,9.45834916666666,49353663819.8897,NorthernEurope,,,,,91.1604889331736,55509629819.8897,27162464174.519,,,
188,Switzerland,8575280,49.5923870502008,50.4076129497992,0.713313668444329,217.007629561978,14.9406758995806,66.2213280427499,18.8379960576695,39516.03,731474367940.429,85300.3479700289,0.363465117384479,1.08193084291257,0.658829555797361,24.8354804581637,71.7299500273028,18.2272951168527,132.021518774346,683153587079.57,8572781862.25,5.57000017166138,2.58999991416931,20.3400001525879,77.0699996948242,65.23,65.08,3.25,7.98000001907349,4.3600001335144,4.39,4965077,84.21,68.23,0.00936799551354492,0.362886179940635,-0.0657922537473468,-0.0657922537473468,736487866971.9,3.84444780400064,35532197532.1338,37313310481.4208,99.546896373006,..,389.9801049,..,336.6783788,0.993775,804004448231.114,WesternEurope,,,,,119.702474659761,854928999231.114,49150831505.5091,-0.351080896666667,2.63292318,
189,Syrian Arab Republic,17070132,50.1141408865497,49.8858591134503,0.735380569237513,92.9593857212874,31.058032054228,64.2501128432786,4.69185510249333,183630,..,..,..,..,..,..,..,..,..,..,..,2.69000005722046,10.1300001144409,23.1900005340576,66.6900024414063,..,40.77,..,..,..,8.16,5224030,46.84,..,..,..,..,..,..,..,..,..,..,..,45.32673708,..,128.4257318,..,..,WesternAsia,10249809570.3125,4590239653.7,,12.4027,,,,,,
190,Tajikistan,9321023,50.4016887416757,49.5983112583243,2.3904900507883,67.159182938252,37.0710795752138,59.8429592132533,3.0859612115329,138790,8300784856.87904,890.544402355733,4.86305682399173,7.39999963813631,20.8670733588001,33.0621490637064,37.0798560987387,13.4323434011968,..,7493609921.93402,..,0.00999999977648258,44.7200012207031,15.789999961853,39.4900016784668,..,37.04,..,..,..,6.66,2327478,41.47,..,2.79194851098236,..,3.65868445681299,3.65868445681299,9631253672.45866,..,-189597101.359297,212809730.699297,..,..,159.2356688,..,496.2962963,9.53036666666667,519592242.318905,CentralAsia,366559997.558594,6630788032.2,92.6619928577302,20.4908,56.0450159145896,1466304531.22901,-185294843.927717,5.17518323954627,23.5497072150821,
191,Tanzania,58005461,49.9618837612548,50.0381162387452,2.96038624624594,65.4836994806954,43.8438065738739,53.5356523229545,2.62054110317161,885800,61136873747.3324,1085.88486100047,2.71095913070913,5.79137137632071,26.5464151411818,28.6201952029444,36.7661688120833,8.48649874109683,..,56204827125.1019,..,2.80999994277954,65.0899963378906,6.46999979019165,28.4400005340576,..,81.78,..,..,..,1.96,27172946,84.52,..,2.04294414429168,3.46428057999023,2.473306264222,2.473306264222,61908444374.409,8.55692548700453,-990626173.706952,990626173.706952,187.430158933385,..,682.1121313,..,620.3889791,2288.20666666667,..,21,2153139892.57813,19584049478.2,,9.2626,32.9591225617615,,-1301335733.5109,7.10416666666667,16.9708333333333,
192,Thailand,69625581,48.6959613306494,51.3040386693506,0.283525943067606,136.282920002349,16.8235362111587,70.7702134540146,12.4062503348266,510890,544263968873.601,7817.01152157855,1.97689245743686,2.26643367175595,8.13693736984476,33.601702914353,58.2613597158022,25.6282455591135,67.4499601286773,..,814695742277.589,2.53999996185303,31.4300003051758,22.8400001525879,45.7299995422363,66.48,66.26,1.49000000953674,0.550000011920929,1,0.72,38650533,74.17,66.96,1.63188502648908,0.70672860131428,0.946249006311021,0.946249006311021,524213723444.002,..,5327519458.62112,4816635831.57632,113.265649996346,..,357.1053834,..,381.5357038,31.0476057805499,216816656654.641,South-easternAsia,-338200012.207031,180229594494.8,26.720525336729,33.2625,109.631638842023,224355506654.641,38205560432.7836,1.41666666666667,4.08416666666667,
193,Timor-Leste,1293120,50.537227790151,49.4627722098491,1.96367631756303,86.9616677874916,37.2920821672251,58.4213827188372,4.2865351139377,14870,2017924900,1560.50861482306,16.4149200097808,18.7235248037601,14.1853643810035,29.3727779462952,56.824037405951,1.46502478858356,..,2025637100,212672593.794756,1.12000000476837,39.2799987792969,16.3199996948242,44.4000015258789,..,64.34,..,..,..,4.42,545809,67.49,..,45.3280050960065,0.958812739703201,8.96145130407761,8.96145130407761,2700960400,12.3054346925386,-74580323.023,74580323.023,146.220845236294,..,..,..,..,1,656221032.73923,South-easternAsia,235929992.675781,203400669.6,0.228124355257427,0.7359,83.6889816860875,656221032.73923,133979914.66936,0.6417795716497,15.3621803257428,
